direccion_via_nombre,direccion_numero,contacto_web,direccion_coor_y,direccion_coor_x,direccion_via_tipo,centro_nombre,contacto_email1,telefonos,latitud_CM_x,longitud_CM_x,Renta,id_centro_titularidad,id_centro_titular,id_municipio,id_centro_codigo,id_dat_codigo,id_direccion_codigo_postal,id_comunidad
de García de Paredes,14,www.chamberines.com,4476482.0,440479.0,CALLE,CHAMBERINES,escuelainfantil@chamberines.com,914452565,40.4165,-3.70256,43.003,3,1015,52,8,5,,Comunidad de Madrid
VALLE ORO,10,No hay página web,4471078.0,438066.0,CALLE,MY LITTLE PEAS,Eimylittlepeas@gmail.com,697750796-640688842,40.4165,-3.70256,43.003,3,1016,52,8,5,,Comunidad de Madrid
de Puente la Reina,34,www.escuelainfantilsmiles.es,4483695.0,442620.0,CALLE,SMILES BILINGUAL NURSEY SCHOOL,info@escuelainfantilsmiles.es,914270783-665236057,40.4165,-3.70256,43.003,3,1017,52,8,5,,Comunidad de Madrid
de Walía,7,http://www.depeques.es,4473209.0,442992.0,CALLE,DE PEQUES,depeques@depeques.es,915514433-638514433,40.4165,-3.70256,43.003,3,1019,52,8,5,,Comunidad de Madrid
de Estella,9,No hay página web,4483163.0,442735.0,CALLE,CALIOPE,No hay página web,601077349-914270740,40.4165,-3.70256,43.003,3,1022,52,8,5,,Comunidad de Madrid
del Doctor Vallejo,3,No hay página web,4476350.0,445453.0,CALLE,NANOS DOCTOR VALLEJO,BELENTORRESR@HOTMAIL.COM,912435858-601153061-912435858-912435858,40.4165,-3.70256,43.003,3,1024,52,8,5,,Comunidad de Madrid
de Calanda,14,No hay página web,4479123.0,445411.0,CALLE,IRIS,escuelairis@telefonica.net,913882876,40.4165,-3.70256,43.003,3,1025,52,8,5,,Comunidad de Madrid
de Soto Hidalgo,2,No hay página web,4478938.0,450772.0,CALLE,LOS CUCOS,mgmochalesv@yahoo.es,913291581-605098614,40.4165,-3.70256,43.003,3,1028,52,8,5,,Comunidad de Madrid
de Benisoda,14,No hay página web,4479639.0,450139.0,CALLE,GLOBITOS,No hay página web,605098614-913291581,40.4165,-3.70256,43.003,3,1028,52,8,5,,Comunidad de Madrid
de la Peseta,22,No hay página web,4468503.0,435175.0,AVDA,NAYER KIDS,minimundo2@escuelaminimundo.com,915112517,40.4165,-3.70256,43.003,3,1030,52,8,5,,Comunidad de Madrid
de Santa Saturnina,5,escuelanubes2.es,4472225.0,439026.0,CALLE,NUBES II,info@escuelanubes2.es,914608369-637464988,40.4165,-3.70256,43.003,3,1031,52,8,5,,Comunidad de Madrid
de Palomeras,29,www.taniajardin.com,4471065.0,444202.0,AVDA,TANIA JARDIN,administracion@taniajardin.com,917781080-722443223-637679382,40.4165,-3.70256,43.003,3,1038,52,8,5,,Comunidad de Madrid
de la Limonita,1,http://www.escuelainfantiltrapitos.es,4466080.0,442677.0,CALLE,TRAPITOS,escuelatrapitos@gmail.com,915055517-628746032-609070129,40.4165,-3.70256,43.003,3,1039,52,8,5,,Comunidad de Madrid
de las Islas Mascareñas,11,No hay página web,4481300.0,438018.0,CALLE,EL BEBE,elbebe1966@gmail.com,913165094-629475727,40.4165,-3.70256,43.003,3,1042,52,8,5,,Comunidad de Madrid
de Eduardo Rivas,10-12,No hay página web,4471347.0,439358.0,CALLE,CICA,nortejoven@nortejoven.org,913721506,40.4165,-3.70256,43.003,3,1045,52,37,5,,Comunidad de Madrid
de Antonio López,246,http://www.escuelabosqueencantado.com,4470450.0,440901.0,CALLE,EL BOSQUE ENCANTADO,direccion@escuelabosqueencantado.com,915001260-605956430,40.4165,-3.70256,43.003,3,1046,52,8,5,,Comunidad de Madrid
de Castuera,16,No hay página web,4472559.0,436524.0,CALLE,SAN MIGUEL II,e.i.sanmiguel@hotmail.com,915261184-647208406,40.4165,-3.70256,43.003,3,1050,52,8,5,,Comunidad de Madrid
de Justa García,12,No hay página web,4470409.0,439778.0,CALLE,FANTASIA II,samadasl@gmail.com,915006586,40.4165,-3.70256,43.003,3,1051,52,8,5,,Comunidad de Madrid
de Monasterio de El Escorial,26,http://www.misbebes.es,4483972.0,440199.0,AVDA,MIS BEBES,misbebes@misbebes.es,917507539-607300026,40.4165,-3.70256,43.003,3,1055,52,8,5,,Comunidad de Madrid
de Sangenjo,34,http://www.cpd.es,4482048.0,440814.0,CALLE,"CENTRO POLITECNICO A DISTANCIA Y EDITORIAL CPD, S.L.",cpd@cpd.es,913781432,40.4165,-3.70256,43.003,3,1057,52,37,5,,Comunidad de Madrid
del Berrocal,72,No hay página web,4465854.0,442601.0,CALLE,PEQUEÑA GAIA,pequegaia.ei@gmail.com,630340938,40.4165,-3.70256,43.003,3,1060,52,8,5,,Comunidad de Madrid
de Villaverde a Vallecas,"3,5km",No hay página web,4468589.0,444540.0,CTRA,EL TREBOL MAGICO,No hay página web,696366823-610484068,40.4165,-3.70256,43.003,3,1060,52,8,5,,Comunidad de Madrid
de Alcántara,52,http://www.escuelachiquitin.com,4475767.0,442872.0,CALLE,CHIQUI TIN ALCANTARA,alcantara@escuelachiquitin.com,914028151,40.4165,-3.70256,43.003,3,1061,52,8,5,,Comunidad de Madrid
de Francisco Vitoria,4,No hay página web,4473287.0,442810.0,CALLE,ANDAL I,escuelasinfantilesandal@gmail.com,915016200,40.4165,-3.70256,43.003,3,1064,52,4,5,,Comunidad de Madrid
del Concejal Francisco José Jiménez Martín,122A,No hay página web,4472522.0,436781.0,CALLE,SUNNY BABY,ei@sunnybaby.es,622305789-622305789-622305789-622305789,40.4165,-3.70256,43.003,3,1068,52,8,5,,Comunidad de Madrid
de La Diligencia,19,No hay página web,4470386.0,444514.0,CALLE,EL DESVAN II,eldesvan@eldesvansc.org,917789320-655020015,40.4165,-3.70256,43.003,3,1070,52,8,5,,Comunidad de Madrid
de Caracoli,2-4-6,http://www.micasitaescuelainfantil.es,4480510.0,446102.0,CALLE,MI CASITA,info@micasitaescuelainfantil.es,913825995-649607346,40.4165,-3.70256,43.003,3,1072,52,8,5,,Comunidad de Madrid
de Alfonso Martínez Conde,2,No hay página web,4470284.0,438018.0,CALLE,LA CASITA DE KIKA,lacasitadekika@yahoo.es,915659453-608053470,40.4165,-3.70256,43.003,3,1073,52,8,5,,Comunidad de Madrid
del Berrocal,1,losmadronos.com,4466637.0,442484.0,CALLE,LOS MADROÑOS,informacion@losmadronos.com,915055235-663811064,40.4165,-3.70256,43.003,3,1074,52,8,5,,Comunidad de Madrid
del Hierro,6,https://www.casitamaravillas.es,4471211.0,441432.0,CALLE,CASITA MARAVILLAS,eugenio.robles@casitamaravillas.es,663932715-916494353,40.4165,-3.70256,43.003,3,1079,52,8,5,,Comunidad de Madrid
de Nebulosas,10,https://www.casitamaravillas.es,4471804.0,441847.0,CALLE,CASITA MARAVILLAS NEBULOSAS,eugenio.robles@casitamaravillas.es,692807137-911726059,40.4165,-3.70256,43.003,3,1079,52,8,5,,Comunidad de Madrid
de Nebulosas,2,www.casitamaravillas.es,4471769.0,441915.0,CALLE,CASITA MARAVILLAS BABY,eugenio.robles@casitamaravillas.es,619248082-650382168,40.4165,-3.70256,43.003,3,1079,52,8,5,,Comunidad de Madrid
de Nuria,47,No hay página web,4482538.0,440252.0,CALLE,NUESTRA SEÑORA DE LAS NIEVES,guarderialasnieves@hotmail.es,609481766-616747933,40.4165,-3.70256,43.003,3,1082,52,8,5,,Comunidad de Madrid
de Ocaña,12,No hay página web,4470671.0,435950.0,CALLE,PEQUEÑOS BICHITOS,anaimarin22@gmail.com,679572073,40.4165,-3.70256,43.003,3,1083,52,8,5,,Comunidad de Madrid
de la Comunicación,s/n,No hay página web,4484835.0,444024.0,RONDA,INIZIA DISTRITO C,iniziaguarderias@iniziaguarderias.com,646648520-917271449,40.4165,-3.70256,43.003,3,1086,52,8,5,,Comunidad de Madrid
de Monasterio de Oseira,19,www.escuelamontemar.com,4484667.0,441001.0,CALLE,MONTEMAR,info@escuelamontemar.com,917508138-625441386-676797978-655929204,40.4165,-3.70256,43.003,3,1089,52,8,5,,Comunidad de Madrid
de Fernando Poo,8,https://escuelaelreinodelreves.com/,4472321.0,440634.0,CALLE,EL REINO DEL REVÉS,elreinodelreves2016@gmail.com,914731295-646468718,40.4165,-3.70256,43.003,3,1094,52,8,5,,Comunidad de Madrid
de Manoteras,8,http://www.losnidos.es,4482146.0,443102.0,AVDA,LOS NIDOS DE MANOTERAS,info@losnidos.es,917681773,40.4165,-3.70256,43.003,3,1096,52,4,5,,Comunidad de Madrid
de Villajimena,30,www.escuelainfantilnenufar.com,4473131.0,448691.0,CALLE,NENUFAR,info@escuelainfantilnenufar.com,917764165,40.4165,-3.70256,43.003,3,1097,52,8,5,,Comunidad de Madrid
de Ginebra,45,No hay página web,4474952.0,448985.0,PASEO,PEPITO GRILLO,cesar.ramos.beamud@gmail.com,629672272-917755730,40.4165,-3.70256,43.003,3,1098,52,8,5,,Comunidad de Madrid
de Clara del Rey,8,http://www.escuelainfantilcocorico.com,4476950.0,443042.0,CALLE,COCORICO,escuela_cocorico@yahoo.es,912429007-666503549,40.4165,-3.70256,43.003,3,1104,52,8,5,,Comunidad de Madrid
de Vicente Jiménez,7,No hay página web,4477519.0,447949.0,CALLE,HOLA BICHO BOLA,jennifer_cano@hotmail.com,917429109-646134777,40.4165,-3.70256,43.003,3,1106,52,8,5,,Comunidad de Madrid
del Leizarán,27,No hay página web,4477706.0,442222.0,CALLE,ABC SCHULE (ALEMAN),No hay página web,915613086,40.4165,-3.70256,43.003,3,1108,52,94,5,,Comunidad de Madrid
de Francisco Laguna,17,http://www.escuelainfantilvickie.es,4471363.0,443052.0,CALLE,VICKIE,hola@escuelainfantilvickie.es,914773508-645989685,40.4165,-3.70256,43.003,3,1109,52,8,5,,Comunidad de Madrid
del Golfo de Salónica,63,www.littleplanetpinarchamartin.es,4481320.0,443816.0,CALLE,LITTLE PLANET,info@littleplanetpinarchamartin.es,605921805-917660217,40.4165,-3.70256,43.003,3,1110,52,8,5,,Comunidad de Madrid
del Consenso,25,No hay página web,4467719.0,441746.0,CALLE,COLORS,funestx@gmail.com,617400035-913181822,40.4165,-3.70256,43.003,3,1111,52,8,5,,Comunidad de Madrid
de Juan de Juanes,10,www.pasitosmagicos.es,4472618.0,443274.0,CALLE,PASITOS MAGICOS,info@pasitosmagicos.com,915521713-601021810,40.4165,-3.70256,43.003,3,1112,52,8,5,,Comunidad de Madrid
del Halcón,30,http://bolboretaeducacion.es,4471072.0,436948.0,CALLE,BOLBORETA,bolboretaeducacion@gmail.com,914617202-637937088-617331693,40.4165,-3.70256,43.003,3,1114,52,8,5,,Comunidad de Madrid
de Aramayona,5,http://elmundodemozart.com/,4477186.0,450995.0,CALLE,EL MUNDO DE MOZART II,directora@elmundodemozart.com,917470971-605812080,40.4165,-3.70256,43.003,3,1115,52,8,5,,Comunidad de Madrid
de Colombia,42,www.guarderiaciudadjardin.es,4478677.0,443157.0,CALLE,CIUDAD JARDIN,info@guarderiaciuadadjardin.es,913506359-678587958,40.4165,-3.70256,43.003,3,1116,52,8,5,,Comunidad de Madrid
de Carabanchel a Aravaca,56,http://www.escuelainfantilholacaracola.com,4472175.0,434292.0,CTRA,HOLA CARACOLA,escuelainfantilholacaracola@gmail.com,915184207-637175514----,40.4165,-3.70256,43.003,3,1120,52,8,5,,Comunidad de Madrid
del Golfo de Salónica,29,No hay página web,4481051.0,443610.0,CALLE,NUEVO CASCABEL,mjsdou@hotmail.com,917666793,40.4165,-3.70256,43.003,3,1121,52,8,5,,Comunidad de Madrid
del Golfo de Salónica,25,http://www.divertiaescuelainfantil.com,4480996.0,443581.0,CALLE,DIVERTIA ESCUELA INFANTIL,carolina.repolles@gmail.com,917666793-640033255,40.4165,-3.70256,43.003,3,1121,52,8,5,,Comunidad de Madrid
de Álvaro Cunqueiro,32,No hay página web,4481387.0,438314.0,CALLE,EL MONIN,Estherblanco@monin.es,917365740-656804004,40.4165,-3.70256,43.003,3,1122,52,8,5,,Comunidad de Madrid
del Comandante Zorita,53,www.e-i-lospekes-es.webnode.es,4478144.0,440731.0,CALLE,LOS PEKES,e.i.lospekes@hotmail.com,915342473-915345819,40.4165,-3.70256,43.003,3,1123,52,8,5,,Comunidad de Madrid
de Escalona,81,No hay página web,4471963.0,435338.0,CALLE,SANTA ELENA,No hay página web,917273399-638551139,40.4165,-3.70256,43.003,3,1126,52,8,5,,Comunidad de Madrid
de Aceuchal,6,No hay página web,4471547.0,437483.0,CALLE,GOOFY,gemapegui@gmail.com,605130552,40.4165,-3.70256,43.003,3,1127,52,8,5,,Comunidad de Madrid
de los Olivos,9,No hay página web,4477314.0,439158.0,CALLE,PRESCHOOL FEM,isabel@colegiofem.es,915352927,40.4165,-3.70256,43.003,3,1131,52,4,5,,Comunidad de Madrid
de Carolina Paino,24,http://www.escuelainfantilarienbaby.com,4470770.0,436983.0,CALLE,ARIENBABY,escuelainfantilarienbaby@gmail.com,912585252,40.4165,-3.70256,43.003,3,1133,52,8,5,,Comunidad de Madrid
de Carlos San José,7,No hay página web,4479763.0,433715.0,CALLE,CARANA VALDEMARIN,Avm@carana.com.es,609483989-913573789,40.4165,-3.70256,43.003,3,1136,52,8,5,,Comunidad de Madrid
de Azofra,1,http://www.mylittleplanet.es,4483499.0,443052.0,CALLE,MY LITTLE PLANET NURSERY SCHOOL,info@mylittleplanet.es,618925557-910246788-666237049,40.4165,-3.70256,43.003,3,1137,52,8,5,,Comunidad de Madrid
del Doctor Esquerdo,183,No hay página web,4472897.0,443045.0,CALLE,EDUCANDO,direccion@escuelaeducando.com,915525356,40.4165,-3.70256,43.003,3,1138,52,8,5,,Comunidad de Madrid
del Doctor Esquerdo,183,No hay página web,4472897.0,443045.0,CALLE,EDUCANDO II,direccion@escuelaeducando.com,915525356,40.4165,-3.70256,43.003,3,1138,52,8,5,,Comunidad de Madrid
de la Virgen de Aránzazu,1,www.centroinfantilsancalo.com,4481833.0,441535.0,CALLE,SANCALO,centroinfantilsancalo@gmail.com,646150947,40.4165,-3.70256,43.003,3,1146,52,8,5,,Comunidad de Madrid
de Burgos,89-7A,www.eduqa.es,4482818.0,442924.0,AVDA,EDUQA LAS TABLAS,lastablas@eduqa.es,913029626,40.4165,-3.70256,43.003,3,1148,52,8,5,,Comunidad de Madrid
de Colmenar Viejo,"12,8",No hay página web,4486204.0,441939.0,CTRA,CENTRO DE FORMACION DE TECNICOS DEPORTIVOS EN DEPORTES DE INVIERNO F.M.D.I.,administracion@fmdi.es,913646340-913721104,40.4165,-3.70256,43.003,3,1154,52,220,5,,Comunidad de Madrid
de Sierra de Filabres,71,No hay página web,4472038.0,443790.0,CALLE,SIERRA DE FILABRES ES-COOL,escuelainfantil.escool.vallecas@gmail.com,664329335-914391890-914391890-914391890,40.4165,-3.70256,43.003,3,1155,52,8,5,,Comunidad de Madrid
de la Ermita del Santo,19,No hay página web,4473351.0,438598.0,PASEO,LUNA DE PAPEL,info@escuelainfantillunadepapel.es,628736113-913668096,40.4165,-3.70256,43.003,3,1160,52,8,5,,Comunidad de Madrid
del General Aranaz,54,http://www.escuelainfantilelgirasol.com,4477226.0,445801.0,CALLE,EL GIRASOL,ana@el-girasol.net,671543069-657176080,40.4165,-3.70256,43.003,3,1162,52,8,5,,Comunidad de Madrid
de Polan,7-8,No hay página web,4469586.0,438363.0,CALLE,MUÑEQUITO,info@munequito.es,628438933,40.4165,-3.70256,43.003,3,1165,52,8,5,,Comunidad de Madrid
de los Condes del Val,12,No hay página web,4478518.0,442046.0,CALLE,HOLY MARY CATHOLIC SCHOOL (BRITANICO),No hay página web,912872752-914585909,40.4165,-3.70256,43.003,3,1167,52,94,5,,Comunidad de Madrid
de Sebastián Elcano,16,https://www.escuelainfantilembajadores.com/,4472887.0,440644.0,CALLE,EMBAJADORES,escuelainfantilembajadores@gmail.com,915285536-638206359-676710365,40.4165,-3.70256,43.003,3,1168,52,8,5,,Comunidad de Madrid
de Sierra Toledana,9,No hay página web,4472418.0,443924.0,CALLE,JUNCOS,centrolosjuncos@yahoo.es,914397271,40.4165,-3.70256,43.003,3,1169,52,8,5,,Comunidad de Madrid
Vía de los Poblados (P.E. Cristalia),3,No hay página web,4480685.0,446183.0,CALLE,EDUQA VALDEBEBAS,valdebebas@eduqa.es,917633696,40.4165,-3.70256,43.003,3,1170,52,8,5,,Comunidad de Madrid
de Juan de Herrera,s/n,No hay página web,4476712.0,438083.0,AVDA,CENTRO DE LA REAL FEDERACION ESPAÑOLA DE BALONMANO,rfebm@rfebm.com,915483558,40.4165,-3.70256,43.003,3,1171,52,220,5,,Comunidad de Madrid
de Juan de Herrera,s/n,No hay página web,4476712.0,438083.0,AVDA,CENTRO DE LA REAL FEDERACION ESPAÑOLA DE ATLETISMO,formacion@rfea.es,915499859,40.4165,-3.70256,43.003,3,1178,52,220,5,,Comunidad de Madrid
de Almazán,2,No hay página web,4473029.0,436997.0,CALLE,BABILIN II,escuelasinfantilesbabilin@hotmail.com,915266463,40.4165,-3.70256,43.003,3,1179,52,8,5,,Comunidad de Madrid
de Benito Gutiérrez,27,http://www.escuelainfantilalicia.es,4475870.0,438938.0,CALLE,ALICIA II,alicia2@escuelainfantilalicia.es,915503774-679535448,40.4165,-3.70256,43.003,3,1181,52,8,5,,Comunidad de Madrid
de Ganapanes,31,No hay página web,4480706.0,439316.0,CMNO,LA CASA ZIPIZAPE,lacasazipizape@yahoo.es,913768215-913768215,40.4165,-3.70256,43.003,3,1189,52,8,5,,Comunidad de Madrid
de Motrico,3,http://www.montessorischool.es,4480184.0,430917.0,CALLE,MONTESSORI SCHOOL LA FLORIDA (BRITANICO),laflorida@montessorischool.es,918579304,40.4165,-3.70256,43.003,3,1190,52,94,5,,Comunidad de Madrid
de las Acacias,30,No hay página web,4472765.0,439811.0,PASEO,EL DUENDE TRAVIESO II,No hay página web,639656728-915303265,40.4165,-3.70256,43.003,3,1195,52,8,5,,Comunidad de Madrid
de Santa Bernardita,3,No hay página web,4478340.0,434534.0,CALLE,INTERNACIONAL ARAVACA,m.martinez@ia.edu.es,913571256,40.4165,-3.70256,43.003,3,1196,52,72,5,,Comunidad de Madrid
de las Tintas,6,No hay página web,4471214.0,437137.0,CALLE,DE OCA A OCA,No hay página web,615013014,40.4165,-3.70256,43.003,3,1198,52,8,5,,Comunidad de Madrid
de Ardales,7,No hay página web,4479144.0,433570.0,CALLE,EL OSITO DE PAPEL,a4sotomayor@gmail.com,913571279,40.4165,-3.70256,43.003,3,1200,52,8,5,,Comunidad de Madrid
de Alfonso XIII,99,No hay página web,4478737.0,443415.0,AVDA,ESNE (BRITANICO),No hay página web,,40.4165,-3.70256,43.003,3,1201,52,94,5,,Comunidad de Madrid
de la Tierra de Melide,28,http://www.escuelainfantilcaracola.com,4484224.0,443836.0,PASEO,CARACOLA,info@escuelainfantilcaracola.com,914273536,40.4165,-3.70256,43.003,3,1204,52,8,5,,Comunidad de Madrid
de Torreadrada,1,No hay página web,4480345.0,434463.0,CALLE,INTERNACIONAL VALDEMARIN,ana.casquero@gmail.com,674501365-639834768,40.4165,-3.70256,43.003,3,1207,52,8,5,,Comunidad de Madrid
de Antonio Romero,21,No hay página web,4469554.0,437945.0,CALLE,LA CUNCUNA,No hay página web,913417798,40.4165,-3.70256,43.003,3,1208,52,8,5,,Comunidad de Madrid
del General Díaz Porlier,99,No hay página web,4476237.0,442618.0,CALLE,CUCHITOS,escuelainfantilcuchitos@gmail.com,914013958,40.4165,-3.70256,43.003,3,1209,52,8,5,,Comunidad de Madrid
de Valdelasierra, 7,pasoapasoescuela.com,4472163.0,440106.0,CALLE,PASO A PASO,info@pasoapasoescuela.com,914741278-914741278-914741278-914741278,40.4165,-3.70256,43.003,3,1216,52,8,5,,Comunidad de Madrid
de San Juan de Ortega,20,http://www.reggio.es,4483918.0,442872.0,CALLE,REGGIO,informacion@escuelainfantilreggio.es,681263676-914275527,40.4165,-3.70256,43.003,3,1217,52,8,5,,Comunidad de Madrid
del Campo de la Estrella,7,No hay página web,4483942.0,443023.0,CALLE,MINICLUB,No hay página web,616935653,40.4165,-3.70256,43.003,3,1222,52,8,5,,Comunidad de Madrid
de Celanova,9,www.escuelainfantiltabata.es,4480402.0,439481.0,CALLE,TABATA,info@escuelainfantiltabata.es,917313128-629710693,40.4165,-3.70256,43.003,3,1224,52,8,5,,Comunidad de Madrid
de Fernández de la Hoz,36,http://www.escuelainfantilteo.es,4476186.0,441075.0,CALLE,TEO,info@escuelainfantilteo.es,913915644,40.4165,-3.70256,43.003,3,1229,52,8,5,,Comunidad de Madrid
de Bretón de los Herreros,46,www.escuelainfantilteo.es,4476725.0,441056.0,CALLE,TEO BRETON,info@escuelainfantilteo.es,913994857,40.4165,-3.70256,43.003,3,1229,52,8,5,,Comunidad de Madrid
de Quintanavides,11,escuelalacolmena.es,4483284.0,443293.0,CALLE,LA COLMENA,escuela@escuelalacolmena.es,640705087,40.4165,-3.70256,43.003,3,1230,52,8,5,,Comunidad de Madrid
de los Montes de Barbanza,19,No hay página web,4469815.0,447452.0,CALLE,EL ARRULLO VI,info@elarrullo.es,913315863,40.4165,-3.70256,43.003,3,1232,52,4,5,,Comunidad de Madrid
de Marcenado,46,No hay página web,4477759.0,442876.0,CALLE,LOS NANOS CHIFLADOS,escuelainfantillosnanos@gmail.com,914150041,40.4165,-3.70256,43.003,3,1233,52,8,5,,Comunidad de Madrid
de los Toreros,9-11,www.brainsnursery.com,4475932.0,443154.0,AVDA,ESCUELA INFANTIL BRAINS MADRID,infotoreros@brainsnursery.com,917266400,40.4165,-3.70256,43.003,3,1234,52,4,5,,Comunidad de Madrid
de Meléndez Valdés,28,No hay página web,4476066.0,439677.0,CALLE,NEMOMARLIN,chamberi@escuelanemomarlin.com,911404528-628014144,40.4165,-3.70256,43.003,3,1235,52,8,5,,Comunidad de Madrid
del Pintor Rosales,32,No hay página web,4475433.0,438944.0,PASEO,NEMOMARLIN PINTOR ROSALES,No hay página web,,40.4165,-3.70256,43.003,3,1235,52,8,5,,Comunidad de Madrid
de la Flor Alta,8,www.iedmadrid.com,4474800.0,439998.0,CALLE,IED MADRID,s.aguado@madrid.ied.es,914480444-629726229,40.4165,-3.70256,43.003,3,1237,52,105,5,,Comunidad de Madrid
de la Flor Alta,8,www.iedmadrid.com,4474800.0,439998.0,CALLE,IED MADRID ENSEÑANZAS PROFESIONALES ARTISTICAS,s.aguado@ied.es,914480444,40.4165,-3.70256,43.003,3,1237,52,104,5,,Comunidad de Madrid
de la Flor Alta,8,www.iedmadrid.com,4474800.0,439998.0,CALLE,IED MADRID ENSEÑANZAS PROFESIONALES,s.aguado@ied.es,914480444,40.4165,-3.70256,43.003,3,1237,52,58,5,,Comunidad de Madrid
de Pedro Díez,3,No hay página web,4471376.0,438089.0,AVDA,IED MADRID ENSEÑANZAS PROFESIONALES II,No hay página web,,40.4165,-3.70256,43.003,3,1237,52,58,5,,Comunidad de Madrid
de Pedro Díez,3,No hay página web,4471376.0,438089.0,AVDA,IED MADRID ENSEÑANZAS PROFESIONALES ARTISTICAS II,No hay página web,,40.4165,-3.70256,43.003,3,1237,52,104,5,,Comunidad de Madrid
de Rafael Bergamín,20-B,http://www.losangelotes.es,4477940.0,443898.0,CALLE,LOS ANGELOTES DEL SIGLO XXI,mdlasa@losangelotes.es,914133049-630019770,40.4165,-3.70256,43.003,3,1239,52,8,5,,Comunidad de Madrid
de Carmen Cobeña,4,www.nemomarlin.com,4472506.0,439619.0,CALLE,NEMOMARLIN ARGANZUELA,arganzuela@escuelanemomarlin.com,911427816,40.4165,-3.70256,43.003,3,1241,52,8,5,,Comunidad de Madrid
de Alcalá,540,No hay página web,4477079.0,447477.0,CALLE,ALCALA 540,colegioregistradores@kidsco.es,647409809,40.4165,-3.70256,43.003,3,1247,52,8,5,,Comunidad de Madrid
de Rafael Villa,s/n,https://www.cruzrojafp.es,4480383.0,430153.0,CALLE,CRUZ ROJA,010.fp@cruzroja.es,913609676-678521720,40.4165,-3.70256,43.003,3,1249,52,58,5,,Comunidad de Madrid
de la Reina Victoria,28,https://cruzrojafp.es/,4477646.0,439819.0,AVDA,CRUZ ROJA-ESCUELA PROFESIONAL,010.fp@cruzroja.es,913609676-678521720,40.4165,-3.70256,43.003,3,1249,52,58,5,,Comunidad de Madrid
de los Misterios,8-10,No hay página web,4476671.0,445736.0,CALLE,GUARDERIA MORENO,No hay página web,605782936,40.4165,-3.70256,43.003,3,1250,52,8,5,,Comunidad de Madrid
