direccion_via_nombre,contacto_telefono2,contacto_telefono3,direccion_numero,contacto_telefono1,contacto_web,contacto_fax,direccion_coor_y,direccion_coor_x,direccion_via_tipo,centro_nombre,contacto_telefono4,contacto_email1,id_centro_titularidad,id_centro_titular,id_municipio,id_centro_codigo,id_dat_codigo,id_direccion_codigo_postal
de la Encomienda de Palacios,626847093,,52,913030605,http://www.educa.madrid.org/ufil.sierrapalomeras.madrid,,4472322.0,445255.0,CALLE,SIERRA PALOMERAS,,ufil.sierrapalomeras.madrid@educa.madrid.org,1,1,52,34,5,
del Padre Amigo,,,5,915251402,http://www.educa.madrid.org/ufil.puertabonita.madrid,914285751,4470150.0,437217.0,CALLE,PUERTA BONITA,,ufil.puertabonita.madrid@educa.madrid.org,1,1,52,34,5,
de Tomelloso,,,39,914752598,http://www.educa.madrid.org/zcn.capital1.madrid,,4470197.0,440733.0,CALLE,"CAPITAL-1, NTRA. SRA. DE LA FUENCISLA",,zcn.capital1.madrid@educa.madrid.org,1,1,52,5,5,
de las Islas Cíes,,,11,917308460,http://www.educa.madrid.org/cn.bravomurillo.madrid,917308460,4481373.0,439140.0,CALLE,BRAVO MURILLO,,cn.bravomurillo.madrid@educa.madrid.org,1,1,52,6,5,
de Tomelloso,,,39,914752598,http://www.educa.madrid.org/cn.fuencisla.madrid,914752598,4470197.0,440733.0,CALLE,NUESTRA SEÑORA DE LA FUENCISLA,,cn.fuencisla.madrid@educa.madrid.org,1,1,52,6,5,
de Membezar,,,25,917860722,http://www.educa.madrid.org/cn.ginerdelosrios.madrid,917860722,4470073.0,443325.0,CALLE,GINER DE LOS RIOS,,cn.ginerdelosrios.madrid@educa.madrid.org,1,1,52,6,5,
de Canillejas a Vicálvaro,913060349,917754201,82,913060345,http://www.educa.madrid.org/cp.elsol.madrid,913060347,4475099.0,448077.0,AVDA,EL SOL,903060349,cp.elsol.madrid@educa.madrid.org,1,1,52,14,5,
de Castellflorite,,,4,914615211,http://www.educa.madrid.org/ies.renacimiento.madrid,915256849,4471756.0,437410.0,CALLE,RENACIMIENTO,,ies.renacimiento.madrid@educa.madrid.org,1,1,52,42,5,
de la Virgen del Carmen,,,32,913820145,http://www.educa.madrid.org/zcn.sanmiguel.madrid,,4480614.0,444705.0,AVDA,"CAPITAL-3, SAN MIGUEL",,zcn.sanmiguel.madrid@educa.madrid.org,1,1,52,5,5,
de Arcos de Jalón,,,9,913065816,http://www.educa.madrid.org/cepa.lasrosas.madrid,913132523,4474704.0,447088.0,CALLE,LAS ROSAS,,cepa.lasrosas.madrid@educa.madrid.org,1,1,52,31,5,
de la Castellana,,,261,917277588,http://www.educa.madrid.org/ah.lapaz.madrid,917277588,4481293.0,441802.0,PASEO,AULA HOSPITALARIA LA PAZ,,ah.lapaz.madrid@educa.madrid.org,1,1,52,36,5,
de Colmenar Viejo,,,"9,100",917293907,http://www.educa.madrid.org/ah.ramonycajal.madrid,917293907,4482067.0,441141.0,CTRA,AULA HOSPITALARIA RAMON Y CAJAL,,ah.ramonycajal.madrid@educa.madrid.org,1,1,52,36,5,
de Andalucía,,,"5,400",914604923,http://www.educa.madrid.org/ah.docedeoctubre.madrid,914604923,4469773.0,440845.0,AVDA,AULA HOSPITALARIA DOCE DE OCTUBRE,,ah.docedeoctubre.madrid@educa.madrid.org,1,1,52,36,5,
de Las Marismas,,,14,915015001,http://www.educa.madrid.org/ies.numancia.madrid,915014989,4472602.0,444464.0,CALLE,NUMANCIA,,ies.numancia.madrid@educa.madrid.org,1,1,52,42,5,
de la Felicidad,,,27,913180342,http://www.educa.madrid.org/cpm.victoriadelosangeles.madrid,913180347,4467890.0,441517.0,AVDA,VICTORIA DE LOS ANGELES,,cpm.victoriadelosangeles.madrid@educa.madrid.org,1,1,52,131,5,
de la Felicidad,,,27,913170013,http://www.educa2.madrid.org/web/centro.cpd.carmenamaya.madrid/conservatori,913170586,4467890.0,441517.0,AVDA,CARMEN AMAYA,,cpd.carmenamaya.madrid@educa.madrid.org,1,1,52,151,5,
de San Bernardo (edificio I.E.S Lope de Vega),,,70,915329959,http://www.educa.madrid.org/cepa.centro.madrid,915329959,4475389.0,440080.0,CALLE,DISTRITO CENTRO,,cepa.centro.madrid@educa.madrid.org,1,1,52,31,5,
de Marmolina,608405843,,5,917762363,http://www.educa.madrid.org/cp.pedroduque.madrid,917753209,4472017.0,448475.0,CALLE,PEDRO DUQUE,,cp.pedroduque.madrid@educa.madrid.org,1,1,52,14,5,
de la Estefanita,917973463,,7,917100008,http://www.educa.madrid.org/cp.elgreco.madrid,917983281,4466505.0,442635.0,CALLE,EL GRECO,,cp.elgreco.madrid@educa.madrid.org,1,1,52,14,5,
de la Alianza,,,20-24,917239181,http://www.educa.madrid.org/ies.villaverde.madrid,913182904,4467648.0,441377.0,CALLE,VILLAVERDE,,ies.villaverde.madrid@educa.madrid.org,1,1,52,42,5,
de Mérida,608788734,,23,917725080,http://www.educa.madrid.org/eei.gaia.madrid,917724216,4473106.0,446232.0,CALLE,GAIA,,eei.gaia.madrid@educa.madrid.org,1,1,52,3,5,
del Alcalde Garrido Juaristi,,,6,913285820,http://www.educa.madrid.org/eei.arce.madrid,913285820,4473934.0,444321.0,CALLE,ARCE,,eei.arce.madrid@educa.madrid.org,1,1,52,3,5,
del Puerto de Arlabán,,,1,915008342,http://www.educa.madrid.org/eei.shantala.madrid,,4471100.0,443562.0,CALLE,SHANTALA,,eei.shantala.madrid@educa.madrid.org,1,1,52,3,5,
Principal,,,4,917956270,http://www.educa.madrid.org/eei.laaldea.madrid,917956270,4465088.0,440659.0,CALLE,LA ALDEA,,eei.laaldea.madrid@educa.madrid.org,1,1,52,3,5,
de La Granja de San Ildefonso,646684573,,17-19,913324348,http://www.educa.madrid.org/cp.rodriguezsahagun.madrid,914941475,4468771.0,447209.0,CALLE,AGUSTIN RODRIGUEZ SAHAGUN,,cp.rodriguezsahagun.madrid@educa.madrid.org,1,1,52,14,5,
Patrimonio de la Humanidad,636670173,,39,915112417,http://www.educa.madrid.org/cp.pinardesanjose.madrid,915112418,4468328.0,435085.0,CALLE,PINAR DE SAN JOSE,,cp.pinardesanjose.madrid@educa.madrid.org,1,1,52,14,5,
de Mirallos,,,3,913586549,http://www.educa.madrid.org/cp.gabrielamistral.madrid,913586557,4484329.0,443441.0,CALLE,GABRIELA MISTRAL,,cp.gabrielamistral.madrid@educa.madrid.org,1,1,52,14,5,
Monasterio de El Paular,619228391,,140,917508788,http://www.educa.madrid.org/cp.infantaleonor.madrid,917508847,4483522.0,440645.0,CALLE,INFANTA LEONOR,,cp.infantaleonor.madrid@educa.madrid.org,1,1,52,14,5,
de la Infanta Catalina Micaela,676562792,1111,31,917502058,http://www.educa.madrid.org/cp.adolfosuarez.madrid,917189274,4482269.0,444666.0,CALLE,ADOLFO SUAREZ,,cp.adolfosuarez.madrid@educa.madrid.org,1,1,52,70,5,
de Budapest,,,11,917609323,http://www.educa.madrid.org/cp.julianmarias.madrid,,4475349.0,448887.0,CALLE,JULIAN MARIAS,,cp.julianmarias.madrid@educa.madrid.org,1,1,52,14,5,
del General Ricardos,914698617,,177,914698614,http://www.educa.madrid.org/cim.morenotorroba.madrid,915650151,4470772.0,437496.0,CALLE,FEDERICO MORENO TORROBA,,cim.morenotorroba.madrid@educa.madrid.org,1,1,52,17,5,
del General Ricardos,,,177,914220979,http://www.educa.madrid.org/csd.mariadeavila.madrid,914615031,4470772.0,437496.0,CALLE,MARIA DE AVILA,,csd.mariadeavila.madrid@educa.madrid.org,1,1,52,152,5,
"de Colmenar Viejo , km. 13,500",,,,914650640,http://www.educa.madrid.org/crei.scorazon.madrid,914611395,4486204.0,441939.0,CTRA,SAGRADO CORAZON DE JESUS,,crei.scorazon.madrid@educa.madrid.org,1,1,52,39,5,
de la Gran Vía del Este,676695332,,5,913369597,http://www.educa.madrid.org/cp.winstonchurchill.madrid,917604921,4472601.0,449436.0,AVDA,WINSTON CHURCHILL,,cp.winstonchurchill.madrid@educa.madrid.org,1,1,52,14,5,
de Zurich,,,10,917757114,http://www.educa.madrid.org/cp.alvarodebazan.madrid/,913067517,4474706.0,448452.0,CALLE,ALVARO DE BAZAN,,cp.alvarodebazan.madrid@educa.madrid.org,1,1,52,14,5,
SUR,,,229,917863195,http://www.educa.madrid.org/eoi.extmoratalaz-ptevallecas.madrid,917863929,4469415.0,443508.0,RONDA,EXTENSION DE LA ESCUELA OFICIAL DE IDIOMAS DE MADRID-MORATALAZ EN PUENTE DE VALLECAS,,eoi.extmoratalaz-ptevallecas.madrid@educa.madrid.org,1,1,52,81,5,
de Antonio Sancha,,,s/n,917474412,http://www.educa.madrid.org/eoi.extciudadlineal-barajas.madrid,913296257,4479064.0,450047.0,CALLE,EXTENSION DE LA ESCUELA OFICIAL DE IDIOMAS DE MADRID-CIUDAD LINEAL EN BARAJAS,,eoi.extciudadlineal-barajas.madrid@educa.madrid.org,1,1,52,81,5,
de Villaverde a Vallecas,,,k. 4,915072082,http://www.educa.madrid.org/cifp.profesorraulvazquez.madrid,917868441,4468341.0,442696.0,CTRA,PROFESOR RAUL VAZQUEZ,,cifp.profesorraulvazquez.madrid@educa.madrid.org,1,1,52,68,5,
de San Juan de Ortega,622620420,,s/n,914273077,http://www.educa.madrid.org/eei.palmaspalmitas.madrid,,4483820.0,442983.0,CALLE,PALMAS PALMITAS,,eei.palmaspalmitas.madrid@educa.madrid.org,1,1,52,3,5,
de Monasterio de Guadalupe,606760714,,9,917508879,http://www.educa.madrid.org/eei.solsolito.madrid,917508879,4484260.0,440344.0,CALLE,SOL SOLITO,,eei.solsolito.madrid@educa.madrid.org,1,1,52,3,5,
de los Poetas,,,s/n,670939547,http://www.educa.madrid.org/eei.elsenordongato.madrid,,4471848.0,447322.0,CALLE,EL SEÑOR DON GATO,,eei.elsenordongato.madrid@educa.madrid.org,1,1,52,3,5,
de Forsitia,,,2,914006684,http://www.educa.madrid.org/eei.cincolobitos.madrid,914006684,4468550.0,435881.0,CALLE,CINCO LOBITOS,,eei.cincolobitos.madrid@educa.madrid.org,1,1,52,3,5,
de Ramírez de Prado,669346244,,6,915399458,http://www.educa.madrid.org/eei.trendelafresa.madrid,,4472297.0,441601.0,CALLE,EL TREN DE LA FRESA,,eei.trendelafresa.madrid@educa.madrid.org,1,1,52,3,5,
de Briviesca,678678641,,6,913027364,http://www.educa.madrid.org/eei.rociojurado.madrid,,4481503.0,443461.0,CALLE,ROCIO JURADO,,eei.rociojurado.madrid@educa.madrid.org,1,1,52,3,5,
de Princesa de Éboli,608164196,,s/n,913923375,http://www.educa.madrid.org/eei.rociodurcal.madrid,917188700,4482343.0,444574.0,CALLE,ROCIO DURCAL,,eei.rociodurcal.madrid@educa.madrid.org,1,1,52,3,5,
de Villa Vallecas,,,s/n,913851426,http://www.educa.madrid.org/eei.rayuela.madrid,,4468879.0,447151.0,AVDA,RAYUELA,,eei.rayuela.madrid@educa.madrid.org,1,1,52,3,5,
de la Alianza,,,20-24,913176300,http://www.educa.madrid.org/eoi.extvillaverde-elespinillo.madrid,913175084,4467664.0,441374.0,CALLE,EXTENSION DE LA ESCUELA OFICIAL DE IDIOMAS DE MADRID-VILLAVERDE EN EL ESPINILLO,,eoi.extvillaverde-elespinillo.madrid@educa.madrid.org,1,1,52,81,5,
del Embalse de Navacerrada,,,60,913851330,http://www.educa.madrid.org/cp.loyoladepalacio.madrid,,4467956.0,449172.0,CALLE,LOYOLA DE PALACIO,,cp.loyoladepalacio.madrid@educa.madrid.org,1,1,52,14,5,
de Puente la Reina,616132289,,s/n,914273351,http://www.educa.madrid.org/cp.leopoldocalvosotelo.madrid,914273083,4483695.0,442820.0,CALLE,LEOPOLDO CALVO-SOTELO,,cp.leopoldocalvosotelo.madrid@educa.madrid.org,1,1,52,14,5,
de Tristana,,,2,663479037,http://www.educa.madrid.org/eei.eltrebol.madrid,,4470469.0,444465.0,CALLE,EL TREBOL,,eei.eltrebol.madrid@educa.madrid.org,1,1,52,3,5,
de Triacastela,628576819,,1,914274125,http://www.educa.madrid.org/cp.joseptarradellas.madrid,914274161,4484586.0,443225.0,CALLE,JOSEP TARRADELLAS,,cp.joseptarradellas.madrid@educa.madrid.org,1,1,52,14,5,
del Tejo,,,5,917650789,http://www.educa.madrid.org/cp.placidodomingo.madrid,915302878,4472091.0,442437.0,CALLE,PLACIDO DOMINGO,,cp.placidodomingo.madrid@educa.madrid.org,1,1,52,14,5,
de la Estefanita,,,9,917109916,http://www.educa.madrid.org/cp.ausiasmarch.madrid,917964694,4466286.0,442687.0,CALLE,AUSIAS MARCH,,cp.ausiasmarch.madrid@educa.madrid.org,1,1,52,14,5,
de Omega,606315130,,60,917760141,http://www.educa.madrid.org/cp.carmenlaforet.madrid,917604734,4472315.0,449020.0,CALLE,CARMEN LAFORET,,cp.carmenlaforet.madrid@educa.madrid.org,1,1,52,14,5,
de la Peseta c/v Vía Lusitana,699502387,,s/n,911731852,http://www.educa.madrid.org/cp.maestropadilla.madrid,911724720,4468283.0,436586.0,AVDA,MAESTRO PADILLA,,cp.maestropadilla.madrid@educa.madrid.org,1,1,52,14,5,
Santuario de Valverde c/v Monasterio Arlanza,,,s/n,911722243,http://www.educa.madrid.org/cp.antoniofontan.madrid,911720001,4484798.0,441221.0,AVDA,ANTONIO FONTAN,,cp.antoniofontan.madrid@educa.madrid.org,1,1,52,14,5,
del Camino de los Vinateros,,,106,914390000,http://www.educa.madrid.org/esd.madrid,914379639,4473356.0,444956.0,CALLE,ESCUELA SUPERIOR DE DISEÑO,,esd.madrid@educa.madrid.org,1,1,52,106,5,
de Niceto Alcalá Zamora c/v Isabel de Valois,659788153,659788153,s/n,911727223,http://www.educa.madrid.org/cp.cortesdecadiz.madrid,911720746,4483332.0,444476.0,AVDA,CORTES DE CADIZ,,cp.cortesdecadiz.madrid@educa.madrid.org,1,1,52,14,5,
de Niceto Alcalá Zamora,,,54,912761503,http://www.educa.madrid.org/ies.manuelfragairibarne.madrid,912749994,4483444.0,444310.0,AVDA,MANUEL FRAGA IRIBARNE,,ies.manuelfragairibarne.madrid@educa.madrid.org,1,1,52,42,5,
del General Marvá,,,24-26,915699236,http://www.educa.madrid.org/ies.pedrosalinas.madrid,915699235,4471168.0,439833.0,CALLE,PEDRO SALINAS,,ies.pedrosalinas.madrid@educa.madrid.org,1,1,52,42,5,
de Puentedey,911996782,,14,911996781,http://www.educa.madrid.org/cp.josedeechegaray.madrid,911996782,4468724.0,447993.0,CALLE,JOSE DE ECHEGARAY,,cp.josedeechegaray.madrid@educa.madrid.org,1,1,52,14,5,
de la Playa de San Lorenzo,,,s/n,913056086,http://www.educa.madrid.org/cp.margaretthatcher.madrid,913055404,4480226.0,449873.0,GTA,MARGARET THATCHER,,cp.margaretthatcher.madrid@educa.madrid.org,1,1,52,14,5,
del Jacobeo,,,33,915116804,http://www.educa.madrid.org/ies.franciscoayala.madrid,915080647,4468628.0,435407.0,CALLE,FRANCISCO AYALA,,ies.franciscoayala.madrid@educa.madrid.org,1,1,52,42,5,
de Fromista,,,27,912761564,http://www.educa.madrid.org/cp.blasdelezo.madrid,917031658,4484717.0,443020.0,CALLE,BLAS DE LEZO,,cp.blasdelezo.madrid@educa.madrid.org,1,1,52,14,5,
de Guadalajara,618228203,,126,912760100,http://www.educa.madrid.org/ies.alfredokraus.madrid,917031659,4474978.0,448450.0,AVDA,ALFREDO KRAUS,,ies.alfredokraus.madrid@educa.madrid.org,1,1,52,42,5,
de la Estefanita,912761509,,s/n,912761508,http://www.educa.madrid.org/ies.juanramonjimenez.madrid,915157320,4466208.0,442687.0,CALLE,JUAN RAMON JIMÉNEZ,,ies.juanramonjimenez.madrid@educa.madrid.org,1,1,52,42,5,
de Albaicín,630142953,,1,913171194,,913171194,4468878.0,440420.0,CALLE,ALBAICIN (PROGRAMA CASA DE NIÑOS),,,1,1,52,6,5,
de Tristana,682153289,,2,917772208,,,4470469.0,444465.0,CALLE,EL TRÉBOL (PROGRAMA CASA DE NIÑOS),,,1,1,52,6,5,
de los Poetas,670939547,,s/n,913711962,,917080207,4471848.0,447322.0,CALLE,EL SEÑOR DON GATO (PROGRAMA CASA DE NIÑOS),,,1,1,52,6,5,
Talamanca del Jarama,,,2,912761532,http://www.educa.madrid.org/ies.mariarodrigo.madrid,917031802,4468793.0,447426.0,CALLE,MARIA RODRIGO,,ies.mariarodrigo.madrid@educa.madrid.org,1,1,52,42,5,
de Félix Candela,910592700,,4,660906527,http://www.educa.madrid.org/cp.alfredodistefano.madrid,912723215,4483060.0,447188.0,CALLE,ALFREDO DI STEFANO,,cp.alfredodistefano.madrid@educa.madrid.org,1,1,52,14,5,
de las Suertes esquina C/ Arte Expresionista,,,s/n,912723449,http://www.educa.madrid.org/cp.angelnieto.madrid,,4468073.0,450079.0,AVDA,ANGEL NIETO,,cp.angelnieto.madrid@educa.madrid.org,1,1,52,14,5,
de la Sierra de Atapuerca,682530036,,5,916533100,http://www.educa.madrid.org/ies.malalayousafzai.madrid,,4483462.0,443675.0,CALLE,MALALA YOUSAFZAI,,ies.malalayousafzai.madrid@educa.madrid.org,1,1,52,42,5,
Leganés,,,20,918175930,http://www.educa.madrid.org/ies.forges.madrid,911911472,4472263.0,442289.0,CALLE,ANTONIO FRAGUAS FORGES,,ies.forges.madrid@educa.madrid.org,1,1,52,42,5,
de Deyanira,,,S/N,917011351,http://www.educa.madrid.org/ies.janegoodall.madrid,,4476920.0,450111.0,CALLE,JANE GOODALL,,ies.janegoodall.madrid@educa.madrid.org,1,1,52,42,5,
del Arroyo de Pozuelo,669685234,,,638218736,http://www.educa.madrid.org/ies.anafrank.madrid,,4478055.0,433852.0,CALLE,ANA FRANK,,ies.anafrank.madrid@educa.madrid.org,1,1,52,42,5,
de María Reiche,686545008,,34,686545008,http://www.educa.madrid.org/cp.nuriaespert.madrid,,4482021.0,448220.0,CALLE,NURIA ESPERT,,cp.nuriaespert.madrid@educa.madrid.org,1,1,52,14,5,
de Enrique García Álvarez,618487068,,11,913053429,http://www.educa.madrid.org/cp.mariadevillota.madrid,,4470384.0,447770.0,CALLE,MARIA DE VILLOTA,,cp.mariadevillota.madrid@educa.madrid.org,1,1,52,14,5,
de Alfredo Marquerie,,,21,680715136,http://www.educa.madrid.org/ies.blancafdezochoa.madrid,,4482066.0,440628.0,CALLE,BLANCA FERNANDEZ OCHOA,,ies.blancafdezochoa.madrid@educa.madrid.org,1,1,52,42,5,
M-607 Colmenar Viejo,,,"12,8",,http://www.educa.madrid.org/ce.cescolar-sfernando.madrid,,4486204.0,441939.0,CTRA,CE COMPLEJO EDUCATIVO CIUDAD ESCOLAR-SAN FERNANDO,,ce.cescolar-sfernando.madrid@educa.madrid.org,1,1,52,300,5,
de los Ganados del Salobral,,,5,,http://www.educa.madrid.org/ies.mariagoyrigoyri.madrid,,4465493.0,442513.0,CALLE,MARIA GOYRI GOYRI,,ies.mariagoyrigoyri.madrid@educa.madrid.org,1,1,52,42,5,
M-607 Colmenar Viejo,,,"k13,8",913721125,http://www.educa.madrid.org/cf.segurosyfinanzas,913721541,4486660.0,441451.0,CTRA,CENTRO DE FORMACION EN SEGUROS,,cf.segurosyfinanzas@educa.madrid.org,1,1,52,304,5,
de la Hacienda de Pavones,913710450,,350,913710250,http://www.educa.madrid.org/cf.tecnologias-frioyclimatizacion,,4472226.0,446177.0,CALLE,CENTRO DE FORMACION EN TECNOLOGIAS DEL FRIO Y LA CLIMATIZACION,,cf.tecnologias-frioyclimatizacion@educa.madrid.org,1,1,52,304,5,
de Ribadavia,,,20,917321892,http://www.educa.madrid.org/eoep.tetuan.madrid,917320123,4480443.0,440243.0,CALLE,EQUIPO GENERAL TETUAN-FUENCARRAL,,eoep.tetuan.madrid@educa.madrid.org,1,1,52,206,5,
del Comandante Fortea,,,71,915338835,http://www.educa.madrid.org/eoep.moncloa.madrid,915332586,4475602.0,437764.0,PASEO,EQUIPO GENERAL MONCLOA-CHAMBERI,,eoep.moncloa.madrid@educa.madrid.org,1,1,52,206,5,
de Fortuny,913914324,,24,913914321,http://www.educa.madrid.org/eoep.arganzuela.madrid,913914321,4476129.0,441483.0,CALLE,EQUIPO GENERAL CENTRO-ARGANZUELA,,eoep.arganzuela.madrid@educa.madrid.org,1,1,52,206,5,
de Tembleque,,,58,917172806,http://www.educa.madrid.org/eoep.latina.madrid,917172265,4471891.0,435365.0,CALLE,EQUIPO GENERAL LATINA,,eoep.latina.madrid@educa.madrid.org,1,1,52,206,5,
de Nuestra Señora de Valvanera,,,120,914617089,http://www.educa.madrid.org/eoep.carabanchel.madrid,914619625,4471690.0,437123.0,AVDA,EQUIPO GENERAL CARABANCHEL,,eoep.carabanchel.madrid@educa.madrid.org,1,1,52,206,5,
de Fernando Ortiz,913171750,,s/n,913173334,http://www.educa.madrid.org/eoep.villaverde.madrid,917237321,4468785.0,440339.0,CALLE,EQUIPO GENERAL VILLAVERDE-USERA,,eoep.villaverde.madrid@educa.madrid.org,1,1,52,206,5,
de Sierra Ministra,917862090,,3,914772358,http://www.educa.madrid.org/eoep.puentevallecas.madrid,914789129,4471654.0,443757.0,PLAZA,EQUIPO GENERAL PUENTE VALLECAS,,eoep.puentevallecas.madrid@educa.madrid.org,1,1,52,206,5,
de Pico de los Artilleros,917510089,,123,917732533,http://www.educa.madrid.org/eoep.moratalaz.madrid,917732688,4472521.0,445474.0,CALLE,EQUIPO GENERAL MORATALAZ-VILLA DE VALLECAS,,eoep.moratalaz.madrid@educa.madrid.org,1,1,52,206,5,
CANILLEJAS A VICALVARO,913065127,,82,913069365,http://www.educa.madrid.org/eoep.sanblas.madrid,913061699,4475162.0,447995.0,AVDA,EQUIPO GENERAL SAN BLAS-VICALVARO-CIUDAD LINEAL,,eoep.sanblas.madrid@educa.madrid.org,1,1,52,206,5,
de Zipaquira,,,14,917592462,http://www.educa.madrid.org/eoep.hortaleza.madrid,917597016,4480452.0,446211.0,CALLE,EQUIPO GENERAL HORTALEZA-BARAJAS,,eoep.hortaleza.madrid@educa.madrid.org,1,1,52,206,5,
de Pío Baroja,915734845,,4,915733932,http://www.educa.madrid.org/eoep.retiro.madrid,915735056,4473992.0,442775.0,CALLE,EQUIPO GENERAL RETIRO-SALAMANCA-CHAMARTIN,,eoep.retiro.madrid@educa.madrid.org,1,1,52,206,5,
de Zipaquira,,,14,913817347,http://www.educa.madrid.org/eoep.at.hortaleza,913817347,4480452.0,446211.0,CALLE,EQUIPO ATENCION TEMPRANA HORTALEZA,,eoep.at.hortaleza@educa.madrid.org,1,1,52,205,5,
de Tembleque,,,58,913106779,http://www.educa.madrid.org/eoep.at.latina,913602063,4471896.0,435361.0,CALLE,EQUIPO ATENCION TEMPRANA LATINA-CARABANCHEL-CENTRO,,eoep.at.latina@educa.madrid.org,1,1,52,205,5,
de Luis Marín,,,1,913039979,http://www.educa.madrid.org/eoep.at.puentevallecas,917791125,4471538.0,445813.0,CALLE,EQUIPO ATENCION TEMPRANA PUENTE DE VALLECAS,,eoep.at.puentevallecas@educa.madrid.org,1,1,52,205,5,
CANILLEJAS A VICALVARO,913064808,,82,913064808,http://www.educa.madrid.org/eoep.at.sanblas,913064808,4476474.0,448413.0,AVDA,EQUIPO ATENCION TEMPRANA SAN BLAS,,eoep.at.sanblas@educa.madrid.org,1,1,52,205,5,
de las Magnolias,,,82,913232231,http://www.educa.madrid.org/eoep.at.tetuan,913149627,4480236.0,441430.0,CALLE,EQUIPO ATENCION TEMPRANA TETUAN,,eoep.at.tetuan@educa.madrid.org,1,1,52,205,5,
del Pico de los Artilleros,,,123,917513136,http://www.educa.madrid.org/eoep.at.villavallecas,917720033,4472521.0,445474.0,CALLE,EQUIPO ATENCION TEMPRANA MORATALAZ-VILLA DE VALLECAS,,eoep.at.villavallecas@educa.madrid.org,1,1,52,205,5,
de Fernando Ortiz,,,2,913176966,http://www.educa.madrid.org/eoep.at.villaverde,913188734,4468789.0,440335.0,CALLE,EQUIPO ATENCION TEMPRANA VILLAVERDE,,eoep.at.villaverde@educa.madrid.org,1,1,52,205,5,
de Canillejas a Vicálvaro,,,82,913506288,http://www.educa.madrid.org/eoep.visuales.madrid,,4475099.0,448077.0,AVDA,DEFICIENCIAS VISUALES,,eoep.visuales.madrid@educa.madrid.org,1,1,52,204,5,
CANILLEJAS A VICALVARO,917600257,,82,917601521,http://www.educa.madrid.org/eoep.auditivas.madrid,913135254,4475065.0,448080.0,AVDA,DEFICIENCIAS AUDITIVAS,,eoep.auditivas.madrid@educa.madrid.org,1,1,52,204,5,
de Canillejas a Vicálvaro,915542242,,82,915547737,http://www.educa.madrid.org/eoep.alteracionesdesarrollo.madrid,915343691,4475099.0,448077.0,AVDA,E.E. ALTERACIONES GRAVES DESARROLLO,,eoep.alteracionesdesarrollo.madrid@educa.madrid.org,1,1,52,204,5,
CANILLEJAS A VICALVARO,913061834,,82,913060730,http://www.educa.madrid.org/eoep.motoricas.madrid,917754077,4475079.0,448006.0,AVDA,DEFICIENCIAS MOTORICAS,,eoep.motoricas.madrid@educa.madrid.org,1,1,52,204,5,
del General Ricardos,915250893,,179,915251893,http://innovacionyformacion.educa.madrid.org/ismie,915255888,4470771.0,437471.0,CALLE,INSTITUTO SUPERIOR MADRILEÑO DE INNOVACION EDUCATIVA,,ismie@educa.madrid.org,1,1,52,420,5,
"COLMENAR VIEJO,  KM.12,800",,,,917342700,http://innovacionyformacion.educa.madrid.org/CFA_GEI_Ciudad_Escolar,917344048,4486243.0,442098.0,CTRA,Cº DE FORMACION AMB. DEL PROFESORADO GRANJA ESCUELA INF. CDAD. ESCOLAR,,ge.infantil@educa.madrid.org,1,1,52,413,5,
de Quijorna (Centro Polivalente),,,s/n,917791220,http://www.educa.madrid.org/cet.vallecas.madrid,913036028,4468706.0,447017.0,CALLE,VALLECAS,,cet.vallecas.madrid@educa.madrid.org,1,1,52,38,5,
de la Virgen de Aránzazu,699505528,,5,913819416,http://www.educa.madrid.org/cet.norte.madrid,913825798,4481893.0,441440.0,CALLE,NORTE,,cet.norte.madrid@educa.madrid.org,1,1,52,38,5,
